date,i,symbol,Open,High,Low,Adj Close,Volume,OpenInterest,nifty,niftyHigh,niftyLow,option_type,strike,expiry
2023-05-30 11:08:10+05:30,3336,NIFTY01JUN2318400CE,233.3,233.6,233.3,233.6,300,2234050.0,18619.15,18619.8,18619.15,CE,18400,2023-06-01
2023-05-30 11:08:12+05:30,3337,NIFTY01JUN2318400CE,233.95,234.05,233.95,234.05,150,2234050.0,18619.8,18619.95,18619.8,CE,18400,2023-06-01
2023-05-30 11:08:14+05:30,3338,NIFTY01JUN2318400CE,234.05,234.05,234.05,234.05,0,2234050.0,18619.7,18619.7,18619.7,CE,18400,2023-06-01
2023-05-30 11:08:16+05:30,3339,NIFTY01JUN2318400CE,233.5,233.5,233.5,233.5,150,2234050.0,18619.85,18619.85,18619.75,CE,18400,2023-06-01
2023-05-30 11:08:18+05:30,3340,NIFTY01JUN2318400CE,232.7,232.7,231.65,232.35,1750,2234050.0,18619.7,18619.7,18619.55,CE,18400,2023-06-01
2023-05-30 11:08:20+05:30,3341,NIFTY01JUN2318400CE,233.95,233.95,233.95,233.95,100,2234050.0,18619.8,18619.8,18619.8,CE,18400,2023-06-01
2023-05-30 11:08:22+05:30,3342,NIFTY01JUN2318400CE,232.55,233.35,232.55,233.35,6200,2234050.0,18619.2,18619.2,18619.15,CE,18400,2023-06-01
2023-05-30 11:08:24+05:30,3343,NIFTY01JUN2318400CE,233.4,233.4,233.4,233.4,1500,2234050.0,18619.3,18619.3,18619.3,CE,18400,2023-06-01
2023-05-30 11:08:26+05:30,3344,NIFTY01JUN2318400CE,233.4,233.4,233.4,233.4,200,2234050.0,18619.75,18619.75,18619.65,CE,18400,2023-06-01
2023-05-30 11:08:28+05:30,3345,NIFTY01JUN2318400CE,232.95,232.95,232.55,232.55,500,2234050.0,18617.65,18619.4,18617.65,CE,18400,2023-06-01
2023-05-30 11:08:30+05:30,3346,NIFTY01JUN2318400CE,231.75,231.75,231.65,231.65,250,2234050.0,18617.15,18617.95,18617.15,CE,18400,2023-06-01
2023-05-30 11:08:32+05:30,3347,NIFTY01JUN2318400CE,232.15,232.15,232.0,232.0,1600,2234050.0,18617.1,18617.1,18617.1,CE,18400,2023-06-01
2023-05-30 11:08:34+05:30,3348,NIFTY01JUN2318400CE,231.95,232.0,231.95,232.0,1250,2234050.0,18618.2,18618.2,18617.5,CE,18400,2023-06-01
2023-05-30 11:08:36+05:30,3349,NIFTY01JUN2318400CE,231.5,231.9,231.45,231.45,550,2232950.0,18617.5,18617.5,18617.1,CE,18400,2023-06-01
2023-05-30 11:08:38+05:30,3350,NIFTY01JUN2318400CE,231.4,231.4,231.4,231.4,350,2232950.0,18617.55,18617.55,18617.55,CE,18400,2023-06-01
2023-05-30 11:08:40+05:30,3351,NIFTY01JUN2318400CE,231.05,231.05,230.6,230.6,850,2232950.0,18617.0,18617.0,18616.35,CE,18400,2023-06-01
2023-05-30 11:08:42+05:30,3352,NIFTY01JUN2318400CE,231.1,231.35,231.1,231.35,900,2232950.0,18616.8,18617.45,18616.8,CE,18400,2023-06-01
2023-05-30 11:08:44+05:30,3353,NIFTY01JUN2318400CE,231.65,231.65,231.65,231.65,350,2232950.0,18617.5,18617.5,18617.5,CE,18400,2023-06-01
2023-05-30 11:08:46+05:30,3354,NIFTY01JUN2318400CE,231.65,233.05,231.65,233.05,450,2232950.0,18616.95,18617.35,18616.95,CE,18400,2023-06-01
2023-05-30 11:08:48+05:30,3355,NIFTY01JUN2318400CE,232.85,232.85,232.85,232.85,200,2232950.0,18617.35,18617.35,18617.25,CE,18400,2023-06-01
2023-05-30 11:08:50+05:30,3356,NIFTY01JUN2318400CE,232.85,232.85,232.85,232.85,0,2232950.0,18617.05,18617.05,18617.05,CE,18400,2023-06-01
2023-05-30 11:08:52+05:30,3357,NIFTY01JUN2318400CE,233.0,233.0,232.7,232.7,200,2232950.0,18617.45,18617.45,18616.85,CE,18400,2023-06-01
2023-05-30 11:08:54+05:30,3358,NIFTY01JUN2318400CE,232.7,232.95,232.7,232.95,100,2232950.0,18617.45,18617.55,18617.45,CE,18400,2023-06-01
2023-05-30 11:08:56+05:30,3359,NIFTY01JUN2318400CE,232.95,232.95,232.95,232.95,0,2232950.0,18617.45,18617.45,18617.45,CE,18400,2023-06-01
2023-05-30 11:08:58+05:30,3360,NIFTY01JUN2318400CE,232.45,232.95,232.45,232.95,400,2232950.0,18617.95,18617.95,18617.95,CE,18400,2023-06-01
2023-05-30 11:09:00+05:30,3361,NIFTY01JUN2318400CE,232.95,233.1,232.95,233.1,750,2232950.0,18617.65,18617.75,18617.65,CE,18400,2023-06-01
2023-05-30 11:09:02+05:30,3362,NIFTY01JUN2318400CE,233.95,234.05,233.95,234.05,950,2232950.0,18618.45,18618.45,18618.0,CE,18400,2023-06-01
2023-05-30 11:09:04+05:30,3363,NIFTY01JUN2318400CE,234.25,234.25,233.85,233.85,1050,2232950.0,18618.45,18618.45,18618.35,CE,18400,2023-06-01
2023-05-30 11:09:06+05:30,3364,NIFTY01JUN2318400CE,234.1,234.1,234.0,234.0,1950,2232950.0,18617.8,18618.2,18617.8,CE,18400,2023-06-01
2023-05-30 11:09:08+05:30,3365,NIFTY01JUN2318400CE,233.2,233.8,233.2,233.8,1850,2232950.0,18617.95,18617.95,18617.95,CE,18400,2023-06-01
2023-05-30 11:09:10+05:30,3366,NIFTY01JUN2318400CE,233.15,233.6,233.15,233.6,1900,2232950.0,18618.0,18618.25,18618.0,CE,18400,2023-06-01
2023-05-30 11:09:12+05:30,3367,NIFTY01JUN2318400CE,233.6,233.65,233.6,233.65,500,2232950.0,18619.3,18619.3,18618.25,CE,18400,2023-06-01
2023-05-30 11:09:14+05:30,3368,NIFTY01JUN2318400CE,232.85,232.85,232.5,232.5,200,2232950.0,18617.95,18618.9,18617.95,CE,18400,2023-06-01
2023-05-30 11:09:16+05:30,3369,NIFTY01JUN2318400CE,232.5,232.5,232.35,232.35,50,2232950.0,18618.3,18618.35,18618.3,CE,18400,2023-06-01
2023-05-30 11:09:18+05:30,3370,NIFTY01JUN2318400CE,232.9,233.1,232.9,233.1,650,2232950.0,18618.55,18618.55,18618.45,CE,18400,2023-06-01
2023-05-30 11:09:20+05:30,3371,NIFTY01JUN2318400CE,233.1,233.1,233.1,233.1,0,2232950.0,18618.4,18618.65,18618.4,CE,18400,2023-06-01
2023-05-30 11:09:22+05:30,3372,NIFTY01JUN2318400CE,232.2,232.65,232.2,232.65,150,2232950.0,18617.8,18617.9,18617.8,CE,18400,2023-06-01
2023-05-30 11:09:24+05:30,3373,NIFTY01JUN2318400CE,232.65,232.65,232.65,232.65,0,2232950.0,18617.7,18617.7,18617.4,CE,18400,2023-06-01
2023-05-30 11:09:26+05:30,3374,NIFTY01JUN2318400CE,232.65,232.75,232.65,232.75,200,2232950.0,18617.9,18618.05,18617.9,CE,18400,2023-06-01
2023-05-30 11:09:28+05:30,3375,NIFTY01JUN2318400CE,233.0,233.45,233.0,233.45,950,2232950.0,18617.75,18618.0,18617.75,CE,18400,2023-06-01
2023-05-30 11:09:30+05:30,3376,NIFTY01JUN2318400CE,232.35,232.5,232.35,232.5,1550,2232950.0,18617.2,18618.0,18617.2,CE,18400,2023-06-01
2023-05-30 11:09:32+05:30,3377,NIFTY01JUN2318400CE,232.8,232.8,232.8,232.8,50,2232950.0,18618.25,18618.25,18617.7,CE,18400,2023-06-01
2023-05-30 11:09:34+05:30,3378,NIFTY01JUN2318400CE,232.8,232.8,232.0,232.0,850,2232950.0,18617.3,18617.55,18617.3,CE,18400,2023-06-01
2023-05-30 11:09:36+05:30,3379,NIFTY01JUN2318400CE,232.0,232.0,231.6,231.6,50,2232950.0,18617.5,18617.5,18617.2,CE,18400,2023-06-01
2023-05-30 11:09:38+05:30,3380,NIFTY01JUN2318400CE,231.2,231.2,230.5,230.5,200,2232950.0,18616.95,18617.3,18616.95,CE,18400,2023-06-01
2023-05-30 11:09:40+05:30,3381,NIFTY01JUN2318400CE,230.05,230.3,230.05,230.3,900,2232950.0,18616.5,18617.0,18616.5,CE,18400,2023-06-01
2023-05-30 11:09:42+05:30,3382,NIFTY01JUN2318400CE,230.3,230.65,230.3,230.65,650,2232950.0,18616.65,18616.65,18615.65,CE,18400,2023-06-01
2023-05-30 11:09:44+05:30,3383,NIFTY01JUN2318400CE,230.05,230.5,230.05,230.5,1550,2232950.0,18616.3,18616.45,18616.3,CE,18400,2023-06-01
2023-05-30 11:09:46+05:30,3384,NIFTY01JUN2318400CE,230.5,230.95,230.5,230.95,3550,2232950.0,18616.65,18616.7,18616.65,CE,18400,2023-06-01
2023-05-30 11:09:48+05:30,3385,NIFTY01JUN2318400CE,230.8,230.8,230.65,230.65,1100,2232950.0,18616.5,18616.5,18616.45,CE,18400,2023-06-01
2023-05-30 11:09:50+05:30,3386,NIFTY01JUN2318400CE,230.65,231.3,230.65,231.3,150,2232950.0,18616.6,18616.8,18616.6,CE,18400,2023-06-01
2023-05-30 11:09:52+05:30,3387,NIFTY01JUN2318400CE,230.7,230.7,230.1,230.1,1150,2232950.0,18616.6,18616.6,18616.35,CE,18400,2023-06-01
2023-05-30 11:09:54+05:30,3388,NIFTY01JUN2318400CE,230.75,230.75,230.0,230.0,950,2232950.0,18615.8,18616.0,18615.8,CE,18400,2023-06-01
2023-05-30 11:09:56+05:30,3389,NIFTY01JUN2318400CE,230.15,230.3,230.15,230.3,1450,2232950.0,18615.8,18615.8,18615.8,CE,18400,2023-06-01
2023-05-30 11:09:58+05:30,3390,NIFTY01JUN2318400CE,231.25,231.25,231.25,231.25,1050,2232950.0,18616.4,18616.5,18616.4,CE,18400,2023-06-01
2023-05-30 11:10:00+05:30,3391,NIFTY01JUN2318400CE,231.2,231.9,231.2,231.9,1300,2232950.0,18616.5,18616.5,18616.25,CE,18400,2023-06-01
2023-05-30 11:10:02+05:30,3392,NIFTY01JUN2318400CE,231.75,232.0,231.75,232.0,1050,2232950.0,18616.85,18616.85,18616.3,CE,18400,2023-06-01
2023-05-30 11:10:04+05:30,3393,NIFTY01JUN2318400CE,230.7,231.25,230.7,231.25,1250,2232950.0,18616.8,18616.8,18616.1,CE,18400,2023-06-01
2023-05-30 11:10:06+05:30,3394,NIFTY01JUN2318400CE,231.25,231.6,231.25,231.6,700,2232950.0,18616.95,18616.95,18616.15,CE,18400,2023-06-01
2023-05-30 11:10:08+05:30,3395,NIFTY01JUN2318400CE,233.15,234.0,233.15,234.0,2550,2232950.0,18616.8,18617.35,18616.8,CE,18400,2023-06-01
2023-05-30 11:10:10+05:30,3396,NIFTY01JUN2318400CE,233.85,233.85,233.7,233.7,450,2232950.0,18618.05,18618.05,18617.8,CE,18400,2023-06-01
2023-05-30 11:10:12+05:30,3397,NIFTY01JUN2318400CE,234.0,234.3,234.0,234.3,1150,2232950.0,18617.6,18618.05,18617.6,CE,18400,2023-06-01
2023-05-30 11:10:14+05:30,3398,NIFTY01JUN2318400CE,233.5,233.5,233.5,233.5,350,2232950.0,18618.05,18618.05,18617.5,CE,18400,2023-06-01
2023-05-30 11:10:16+05:30,3399,NIFTY01JUN2318400CE,232.5,232.5,232.5,232.5,1000,2232950.0,18618.15,18618.15,18617.15,CE,18400,2023-06-01
2023-05-30 11:10:18+05:30,3400,NIFTY01JUN2318400CE,233.55,233.55,233.1,233.1,450,2232950.0,18617.75,18617.75,18617.4,CE,18400,2023-06-01
2023-05-30 11:10:20+05:30,3401,NIFTY01JUN2318400CE,233.1,233.1,233.0,233.0,100,2232950.0,18617.25,18618.1,18617.25,CE,18400,2023-06-01
2023-05-30 11:10:22+05:30,3402,NIFTY01JUN2318400CE,232.15,232.15,232.1,232.1,300,2232950.0,18617.95,18617.95,18617.45,CE,18400,2023-06-01
2023-05-30 11:10:24+05:30,3403,NIFTY01JUN2318400CE,231.95,231.95,231.5,231.5,250,2232950.0,18617.6,18617.6,18617.4,CE,18400,2023-06-01
2023-05-30 11:10:26+05:30,3404,NIFTY01JUN2318400CE,232.0,232.0,231.4,231.4,2800,2232950.0,18617.25,18617.65,18617.25,CE,18400,2023-06-01
2023-05-30 11:10:28+05:30,3405,NIFTY01JUN2318400CE,231.4,231.45,231.4,231.45,300,2232950.0,18617.5,18617.5,18617.2,CE,18400,2023-06-01
2023-05-30 11:10:30+05:30,3406,NIFTY01JUN2318400CE,230.95,232.0,230.95,232.0,400,2232950.0,18617.4,18617.4,18616.4,CE,18400,2023-06-01
2023-05-30 11:10:32+05:30,3407,NIFTY01JUN2318400CE,232.0,232.0,232.0,232.0,50,2232950.0,18617.05,18617.05,18616.85,CE,18400,2023-06-01
2023-05-30 11:10:34+05:30,3408,NIFTY01JUN2318400CE,232.45,232.45,232.0,232.0,300,2232950.0,18617.45,18617.45,18617.45,CE,18400,2023-06-01
2023-05-30 11:10:36+05:30,3409,NIFTY01JUN2318400CE,232.25,232.25,232.0,232.0,250,2232950.0,18618.15,18618.15,18617.3,CE,18400,2023-06-01
2023-05-30 11:10:38+05:30,3410,NIFTY01JUN2318400CE,231.75,231.9,231.75,231.9,100,2232950.0,18617.55,18617.55,18617.5,CE,18400,2023-06-01
2023-05-30 11:10:40+05:30,3411,NIFTY01JUN2318400CE,231.95,231.95,231.95,231.95,50,2232950.0,18617.65,18617.65,18616.85,CE,18400,2023-06-01
2023-05-30 11:10:42+05:30,3412,NIFTY01JUN2318400CE,231.6,231.6,231.6,231.6,50,2232950.0,18616.9,18617.25,18616.9,CE,18400,2023-06-01
2023-05-30 11:10:44+05:30,3413,NIFTY01JUN2318400CE,231.15,231.15,231.15,231.15,450,2232950.0,18617.15,18617.15,18617.15,CE,18400,2023-06-01
2023-05-30 11:10:46+05:30,3414,NIFTY01JUN2318400CE,231.15,231.15,231.15,231.15,0,2232950.0,18617.2,18617.3,18617.2,CE,18400,2023-06-01
2023-05-30 11:10:48+05:30,3415,NIFTY01JUN2318400CE,231.15,231.7,231.15,231.7,1250,2232950.0,18617.35,18617.35,18616.95,CE,18400,2023-06-01
2023-05-30 11:10:50+05:30,3416,NIFTY01JUN2318400CE,232.25,232.25,232.25,232.25,450,2232950.0,18617.5,18617.8,18617.5,CE,18400,2023-06-01
2023-05-30 11:10:52+05:30,3417,NIFTY01JUN2318400CE,232.25,232.25,232.1,232.1,150,2232950.0,18617.15,18617.35,18617.15,CE,18400,2023-06-01
2023-05-30 11:10:54+05:30,3418,NIFTY01JUN2318400CE,232.15,232.35,232.15,232.35,150,2232950.0,18617.45,18617.45,18617.2,CE,18400,2023-06-01
2023-05-30 11:10:56+05:30,3419,NIFTY01JUN2318400CE,232.45,232.45,231.7,231.7,100,2232950.0,18617.8,18617.8,18617.5,CE,18400,2023-06-01
2023-05-30 11:10:58+05:30,3420,NIFTY01JUN2318400CE,232.15,232.4,232.15,232.4,500,2232950.0,18617.55,18617.55,18617.5,CE,18400,2023-06-01
2023-05-30 11:11:00+05:30,3421,NIFTY01JUN2318400CE,232.4,232.4,232.15,232.15,100,2232950.0,18617.3,18617.4,18617.3,CE,18400,2023-06-01
2023-05-30 11:11:02+05:30,3422,NIFTY01JUN2318400CE,232.15,232.15,232.0,232.0,50,2232950.0,18617.35,18617.35,18617.1,CE,18400,2023-06-01
2023-05-30 11:11:04+05:30,3423,NIFTY01JUN2318400CE,231.3,231.95,231.3,231.95,750,2232950.0,18617.45,18617.45,18616.75,CE,18400,2023-06-01
2023-05-30 11:11:06+05:30,3424,NIFTY01JUN2318400CE,231.45,231.45,230.95,230.95,150,2232950.0,18616.95,18617.15,18616.95,CE,18400,2023-06-01
2023-05-30 11:11:08+05:30,3425,NIFTY01JUN2318400CE,230.95,231.95,230.95,231.95,800,2232950.0,18617.65,18617.65,18617.25,CE,18400,2023-06-01
2023-05-30 11:11:10+05:30,3426,NIFTY01JUN2318400CE,231.3,231.3,231.3,231.3,250,2232950.0,18617.95,18617.95,18617.7,CE,18400,2023-06-01
2023-05-30 11:11:12+05:30,3427,NIFTY01JUN2318400CE,231.3,231.3,231.3,231.3,0,2232950.0,18617.45,18617.45,18617.45,CE,18400,2023-06-01
2023-05-30 11:11:14+05:30,3428,NIFTY01JUN2318400CE,231.1,231.1,230.5,230.5,500,2232950.0,18616.7,18617.5,18616.7,CE,18400,2023-06-01
2023-05-30 11:11:16+05:30,3429,NIFTY01JUN2318400CE,230.65,230.65,230.65,230.65,50,2232950.0,18616.75,18616.75,18616.65,CE,18400,2023-06-01
2023-05-30 11:11:18+05:30,3430,NIFTY01JUN2318400CE,230.4,230.4,230.4,230.4,500,2232950.0,18616.9,18616.9,18616.7,CE,18400,2023-06-01
2023-05-30 11:11:20+05:30,3431,NIFTY01JUN2318400CE,230.4,230.4,230.3,230.3,200,2232950.0,18616.05,18616.65,18616.05,CE,18400,2023-06-01
2023-05-30 11:11:22+05:30,3432,NIFTY01JUN2318400CE,230.55,230.55,230.0,230.0,2650,2232950.0,18616.1,18616.1,18615.9,CE,18400,2023-06-01
2023-05-30 11:11:24+05:30,3433,NIFTY01JUN2318400CE,230.1,230.1,229.0,229.0,1350,2232950.0,18615.3,18615.35,18615.3,CE,18400,2023-06-01
2023-05-30 11:11:26+05:30,3434,NIFTY01JUN2318400CE,228.0,228.0,228.0,228.0,3150,2232950.0,18614.8,18614.85,18614.8,CE,18400,2023-06-01
2023-05-30 11:11:28+05:30,3435,NIFTY01JUN2318400CE,228.3,228.95,228.3,228.95,2000,2232950.0,18614.8,18615.05,18614.8,CE,18400,2023-06-01
2023-05-30 11:11:30+05:30,3436,NIFTY01JUN2318400CE,229.05,229.95,229.05,229.95,100,2232950.0,18615.25,18615.25,18615.25,CE,18400,2023-06-01
2023-05-30 11:11:32+05:30,3437,NIFTY01JUN2318400CE,229.2,229.2,229.05,229.05,200,2232950.0,18615.0,18615.35,18615.0,CE,18400,2023-06-01
2023-05-30 11:11:34+05:30,3438,NIFTY01JUN2318400CE,228.0,228.0,226.45,226.45,750,2232950.0,18613.95,18614.2,18613.95,CE,18400,2023-06-01
2023-05-30 11:11:36+05:30,3439,NIFTY01JUN2318400CE,227.0,227.0,226.6,226.6,2300,2219500.0,18612.45,18613.55,18612.45,CE,18400,2023-06-01
2023-05-30 11:11:38+05:30,3440,NIFTY01JUN2318400CE,227.1,227.1,226.7,226.7,3200,2219500.0,18612.95,18613.45,18612.95,CE,18400,2023-06-01
2023-05-30 11:11:40+05:30,3441,NIFTY01JUN2318400CE,227.8,227.8,227.25,227.25,1750,2219500.0,18612.45,18612.6,18612.45,CE,18400,2023-06-01
2023-05-30 11:11:42+05:30,3442,NIFTY01JUN2318400CE,226.75,227.5,226.75,227.5,450,2219500.0,18612.9,18612.9,18612.6,CE,18400,2023-06-01
2023-05-30 11:11:44+05:30,3443,NIFTY01JUN2318400CE,226.75,226.75,226.25,226.25,700,2219500.0,18612.45,18612.45,18612.2,CE,18400,2023-06-01
2023-05-30 11:11:46+05:30,3444,NIFTY01JUN2318400CE,226.8,226.8,226.4,226.4,350,2219500.0,18612.6,18612.6,18612.35,CE,18400,2023-06-01
2023-05-30 11:11:48+05:30,3445,NIFTY01JUN2318400CE,226.4,226.4,226.0,226.0,800,2219500.0,18612.4,18612.4,18611.75,CE,18400,2023-06-01
2023-05-30 11:11:50+05:30,3446,NIFTY01JUN2318400CE,225.75,226.2,225.75,226.2,2750,2219500.0,18612.45,18612.45,18612.35,CE,18400,2023-06-01
2023-05-30 11:11:52+05:30,3447,NIFTY01JUN2318400CE,225.85,226.0,225.85,226.0,1300,2219500.0,18612.35,18612.35,18611.6,CE,18400,2023-06-01
2023-05-30 11:11:54+05:30,3448,NIFTY01JUN2318400CE,225.7,225.7,225.55,225.55,1800,2219500.0,18612.0,18612.5,18612.0,CE,18400,2023-06-01
2023-05-30 11:11:56+05:30,3449,NIFTY01JUN2318400CE,225.35,225.35,225.2,225.2,3050,2219500.0,18611.55,18612.0,18611.55,CE,18400,2023-06-01
2023-05-30 11:11:58+05:30,3450,NIFTY01JUN2318400CE,225.25,226.1,225.25,226.1,1500,2219500.0,18612.15,18612.2,18612.15,CE,18400,2023-06-01
2023-05-30 11:12:00+05:30,3451,NIFTY01JUN2318400CE,226.1,226.1,226.0,226.0,350,2219500.0,18611.6,18612.4,18611.6,CE,18400,2023-06-01
2023-05-30 11:12:02+05:30,3452,NIFTY01JUN2318400CE,225.45,225.85,225.45,225.85,600,2219500.0,18611.65,18611.9,18611.65,CE,18400,2023-06-01
2023-05-30 11:12:04+05:30,3453,NIFTY01JUN2318400CE,225.85,225.85,224.45,224.45,3750,2219500.0,18611.65,18611.65,18610.9,CE,18400,2023-06-01
2023-05-30 11:12:06+05:30,3454,NIFTY01JUN2318400CE,224.7,224.7,224.1,224.1,1500,2219500.0,18611.35,18611.35,18610.95,CE,18400,2023-06-01
2023-05-30 11:12:08+05:30,3455,NIFTY01JUN2318400CE,224.7,224.7,224.05,224.05,450,2219500.0,18611.25,18611.25,18610.85,CE,18400,2023-06-01
2023-05-30 11:12:10+05:30,3456,NIFTY01JUN2318400CE,223.6,223.6,223.0,223.0,1500,2219500.0,18610.5,18610.5,18610.45,CE,18400,2023-06-01
2023-05-30 11:12:12+05:30,3457,NIFTY01JUN2318400CE,223.1,223.1,222.7,222.7,750,2219500.0,18609.8,18610.1,18609.8,CE,18400,2023-06-01
2023-05-30 11:12:14+05:30,3458,NIFTY01JUN2318400CE,223.45,224.3,223.45,224.3,1450,2219500.0,18609.9,18609.9,18609.75,CE,18400,2023-06-01
2023-05-30 11:12:16+05:30,3459,NIFTY01JUN2318400CE,223.4,224.0,223.4,224.0,1450,2219500.0,18609.4,18609.95,18609.4,CE,18400,2023-06-01
2023-05-30 11:12:18+05:30,3460,NIFTY01JUN2318400CE,224.25,224.55,224.25,224.55,1250,2219500.0,18608.85,18609.05,18608.85,CE,18400,2023-06-01
2023-05-30 11:12:20+05:30,3461,NIFTY01JUN2318400CE,224.8,224.8,224.8,224.8,600,2219500.0,18609.6,18609.9,18609.6,CE,18400,2023-06-01
2023-05-30 11:12:22+05:30,3462,NIFTY01JUN2318400CE,224.7,224.7,224.7,224.7,650,2219500.0,18609.15,18609.55,18609.15,CE,18400,2023-06-01
2023-05-30 11:12:24+05:30,3463,NIFTY01JUN2318400CE,224.5,224.5,223.85,223.85,1050,2219500.0,18609.35,18609.65,18609.35,CE,18400,2023-06-01
2023-05-30 11:12:26+05:30,3464,NIFTY01JUN2318400CE,224.0,224.1,224.0,224.1,550,2219500.0,18609.45,18609.6,18609.45,CE,18400,2023-06-01
2023-05-30 11:12:28+05:30,3465,NIFTY01JUN2318400CE,224.0,224.0,223.35,223.35,400,2219500.0,18609.15,18609.15,18608.8,CE,18400,2023-06-01
2023-05-30 11:12:30+05:30,3466,NIFTY01JUN2318400CE,223.25,223.35,223.25,223.35,350,2219500.0,18608.35,18609.2,18608.35,CE,18400,2023-06-01
2023-05-30 11:12:32+05:30,3467,NIFTY01JUN2318400CE,223.15,223.35,223.15,223.35,800,2219500.0,18607.65,18607.7,18607.65,CE,18400,2023-06-01
2023-05-30 11:12:34+05:30,3468,NIFTY01JUN2318400CE,223.05,223.1,223.05,223.1,4900,2219500.0,18608.75,18608.75,18607.55,CE,18400,2023-06-01
2023-05-30 11:12:36+05:30,3469,NIFTY01JUN2318400CE,222.0,222.0,221.85,221.85,1900,2219500.0,18607.2,18607.65,18607.2,CE,18400,2023-06-01
2023-05-30 11:12:38+05:30,3470,NIFTY01JUN2318400CE,222.2,222.65,222.2,222.65,400,2219500.0,18608.3,18608.3,18607.95,CE,18400,2023-06-01
2023-05-30 11:12:40+05:30,3471,NIFTY01JUN2318400CE,222.2,222.2,222.15,222.15,2100,2219500.0,18607.85,18607.85,18607.75,CE,18400,2023-06-01
2023-05-30 11:12:42+05:30,3472,NIFTY01JUN2318400CE,222.75,222.75,222.7,222.7,200,2219500.0,18606.95,18607.3,18606.95,CE,18400,2023-06-01
2023-05-30 11:12:44+05:30,3473,NIFTY01JUN2318400CE,222.05,222.05,221.35,221.35,3750,2219500.0,18607.0,18607.0,18607.0,CE,18400,2023-06-01
2023-05-30 11:12:46+05:30,3474,NIFTY01JUN2318400CE,221.9,221.9,221.9,221.9,500,2219500.0,18606.7,18606.7,18606.55,CE,18400,2023-06-01
2023-05-30 11:12:48+05:30,3475,NIFTY01JUN2318400CE,221.1,221.5,221.1,221.5,1000,2219500.0,18606.9,18606.9,18606.45,CE,18400,2023-06-01
2023-05-30 11:12:50+05:30,3476,NIFTY01JUN2318400CE,221.5,221.5,220.95,220.95,950,2219500.0,18606.9,18606.9,18606.65,CE,18400,2023-06-01
2023-05-30 11:12:52+05:30,3477,NIFTY01JUN2318400CE,221.7,222.1,221.7,222.1,3750,2219500.0,18607.45,18607.45,18607.0,CE,18400,2023-06-01
2023-05-30 11:12:54+05:30,3478,NIFTY01JUN2318400CE,222.75,222.75,222.75,222.75,150,2219500.0,18607.7,18607.7,18607.35,CE,18400,2023-06-01
2023-05-30 11:12:56+05:30,3479,NIFTY01JUN2318400CE,223.85,223.85,223.85,223.85,750,2219500.0,18607.55,18607.55,18607.35,CE,18400,2023-06-01
2023-05-30 11:12:58+05:30,3480,NIFTY01JUN2318400CE,223.85,223.85,223.45,223.45,300,2219500.0,18607.2,18607.7,18607.2,CE,18400,2023-06-01
2023-05-30 11:13:00+05:30,3481,NIFTY01JUN2318400CE,223.4,224.7,223.4,224.7,300,2219500.0,18608.2,18608.2,18607.3,CE,18400,2023-06-01
2023-05-30 11:13:02+05:30,3482,NIFTY01JUN2318400CE,224.45,224.45,224.45,224.45,350,2219500.0,18608.3,18608.3,18608.1,CE,18400,2023-06-01
2023-05-30 11:13:04+05:30,3483,NIFTY01JUN2318400CE,224.55,224.55,224.55,224.55,50,2219500.0,18608.3,18608.3,18608.25,CE,18400,2023-06-01
2023-05-30 11:13:06+05:30,3484,NIFTY01JUN2318400CE,224.55,224.55,224.45,224.45,100,2219500.0,18608.3,18608.3,18607.9,CE,18400,2023-06-01
2023-05-30 11:13:08+05:30,3485,NIFTY01JUN2318400CE,224.6,224.8,224.6,224.8,750,2219500.0,18607.95,18607.95,18607.7,CE,18400,2023-06-01
2023-05-30 11:13:10+05:30,3486,NIFTY01JUN2318400CE,224.2,224.2,223.65,223.65,2750,2219500.0,18608.0,18608.0,18607.5,CE,18400,2023-06-01
2023-05-30 11:13:12+05:30,3487,NIFTY01JUN2318400CE,223.65,223.65,223.65,223.65,0,2219500.0,18607.35,18607.85,18607.35,CE,18400,2023-06-01
2023-05-30 11:13:14+05:30,3488,NIFTY01JUN2318400CE,223.65,223.65,223.65,223.65,0,2219500.0,18607.85,18607.85,18607.8,CE,18400,2023-06-01
2023-05-30 11:13:16+05:30,3489,NIFTY01JUN2318400CE,223.7,224.0,223.7,224.0,2200,2219500.0,18607.95,18607.95,18607.95,CE,18400,2023-06-01
2023-05-30 11:13:18+05:30,3490,NIFTY01JUN2318400CE,224.3,224.3,224.3,224.3,100,2219500.0,18608.0,18608.0,18607.6,CE,18400,2023-06-01
2023-05-30 11:13:20+05:30,3491,NIFTY01JUN2318400CE,223.75,223.75,223.75,223.75,50,2219500.0,18607.7,18607.75,18607.7,CE,18400,2023-06-01
2023-05-30 11:13:22+05:30,3492,NIFTY01JUN2318400CE,224.25,224.25,223.9,223.9,150,2219500.0,18607.5,18607.6,18607.5,CE,18400,2023-06-01
2023-05-30 11:13:24+05:30,3493,NIFTY01JUN2318400CE,223.65,223.75,223.65,223.75,100,2219500.0,18607.75,18607.75,18607.45,CE,18400,2023-06-01
2023-05-30 11:13:26+05:30,3494,NIFTY01JUN2318400CE,223.75,223.75,223.75,223.75,0,2219500.0,18607.7,18607.75,18607.7,CE,18400,2023-06-01
