date,i,Open,High,Low,Adj Close,Volume,symbol,signal,ma_superTrend,ma_superTrend_pct_change,ma20,MA-FAST,ma20_pct_change,ma20_pct_change_ma,ma20_pct_change_ma_sq,std,upper_band,lower_band,super_upper_band,super_lower_band,ADX,ADX-PCT-CHNG,OBV,OBV-OSC,OBV-TREND,OBV-OSC-PCT-CHNG,bnh_returns,cum_bnh_returns,bnh_ln_returns,cum_bnh_ln_returns,position,position_change,strategy_returns,cum_strategy_returns,strategy_ln_returns,cum_strategy_ln_returns,trade_num
2023-03-27 12:41:00+05:30,207,8253.3,8253.75,8252.3,8253.4,753,MARUTI,,8257.817690347505,-0.041659302487673244,8253.425,8253.042857142857,-0.030290363425278244,0.7320509717962295,0.18350788389310005,0.9375648124834279,8255.300129624966,8251.549870375033,8255.768912031208,8251.08108796879,39.97812510156247,-0.01236903006374157,-10452.48282382552,-0.0512292047374901,0,0.44679719728772205,1.211636557507667e-05,0.0002787507120245447,1.2116292172512211e-05,0.0002787118682635516,-1.0,0.0,-1.211636557507667e-05,-0.0006595194101415291,-1.2116292172512211e-05,-0.0006563043761014035,6.0
2023-03-27 12:42:00+05:30,208,8253.4,8253.55,8251.45,8252.85,896,MARUTI,,8257.779409991483,-0.04635650417306181,8253.21,8252.921428571428,-0.26049791450266646,0.641819254285046,0.15562000392414824,0.7673185633136068,8254.744637126627,8251.675362873371,8255.128296408284,8251.291703591714,38.26473570422842,-0.03923426908439809,-10523.319747660864,-0.04829559625205304,0,-0.03079654399395193,-6.663920323735084e-05,0.00021209293306179156,-6.664142372770325e-05,0.00021207044453584837,-1.0,0.0,6.663920323735084e-05,-0.0005929241567521615,6.664142372770325e-05,-0.0005896629523737002,6.0
2023-03-27 12:43:00+05:30,209,8252.8,8253.75,8252.75,8253.7,777,MARUTI,,8257.748060212976,-0.037963933098295044,8253.279999999999,8252.978571428572,0.0848154839139248,0.5911825475943653,0.13430040444649166,0.7778888808432247,8254.835777761686,8251.724222238312,8255.224722202107,8251.33527779789,37.00804818071419,-0.06762700517560516,-10553.781847582004,-0.04412593874998413,0,-0.20655796788078473,0.00010299472303509916,0.0003151095005498039,0.00010298941944277084,0.0003150598639786192,-1.0,0.0,-0.00010299472303509916,-0.0006958578117279846,-0.00010298941944277084,-0.000692652371816471,6.0
2023-03-27 12:44:00+05:30,210,8253.75,8254.95,8253.75,8254.9,655,MARUTI,0.0,8257.726232358598,-0.02643318035233655,8253.275,8253.392857142857,-0.006058197467018189,0.5368879341210631,0.1137421227929876,0.7660323461730271,8254.807064692346,8251.742935307653,8255.190080865432,8251.359919134567,37.40617759778741,-0.06433387001619384,-10551.60168220268,-0.029247103992288765,0,-0.42909314828997513,0.0001453893405380935,0.0004605446546503966,0.00014537877253222698,0.00046043863651084617,-1.0,0.0,-0.0001453893405380935,-0.0008411459819577249,-0.00014537877253222698,-0.0008380311443486981,6.0
2023-03-27 12:45:00+05:30,211,8254.9,8255.0,8254.85,8254.9,661,MARUTI,,8257.704629884156,-0.026160318027379503,8253.395,8253.685714285715,0.14539682732017667,0.5012978333324282,0.09737559989910805,0.9187703133631184,8255.232540626726,8251.557459373274,8255.691925783409,8251.098074216592,37.82534499249938,-0.01148291510819155,-10549.52534141846,-0.018759809759483118,0,-0.6115627258937582,0.0,0.0004605446546503966,0.0,0.00046043863651084617,0.0,1.0,0.0,-0.0008411459819577249,0.0,-0.0008380311443486981,7.0
2023-03-27 12:46:00+05:30,212,8254.85,8254.95,8253.1,8254.3,571,MARUTI,,8257.678675651146,-0.03143032376806687,8253.494999999999,8253.907142857142,0.1211622611041463,0.46674005388855644,0.08225630679261793,0.9607433463766516,8255.416486692753,8251.573513307245,8255.89685836594,8251.093141634057,34.09466593060325,-0.07872293712666467,-10574.739232309612,-0.018113356937028684,0,-0.5895077260642936,-7.268410277538884e-05,0.00038782707760010027,-7.268674439279014e-05,0.00038775189211805606,0.0,0.0,-0.0,-0.0008411459819577249,-0.0,-0.0008380311443486981,7.0
2023-03-27 12:47:00+05:30,213,8253.2,8254.55,8252.3,8254.15,705,MARUTI,,8257.65184683551,-0.032489536939683816,8253.71,8254.028571428573,0.26049570515329634,0.44799056756571853,0.0711265375660638,0.8191458965480949,8255.348291793096,8252.071708206902,8255.75786474137,8251.662135258628,31.925974055996708,-0.1465053072440864,-10565.179928086663,-0.006201952101345986,0,-0.7879464543572867,-1.8172346534450767e-05,0.0003696476833376927,-1.8172511653540457e-05,0.0003695793804645156,0.0,0.0,-0.0,-0.0008411459819577249,-0.0,-0.0008380311443486981,7.0
2023-03-27 12:48:00+05:30,214,8253.95,8254.25,8251.55,8254.25,621,MARUTI,,8257.62605010271,-0.03123979222974249,8253.85,8254.15,0.16962069178783068,0.42268421513125737,0.0595251628456417,0.7742379765145618,8255.39847595303,8252.30152404697,8255.785594941286,8251.914405058715,30.993960151236553,-0.18060337169740193,-10526.50356378737,0.004041516490859999,0,-1.0,1.2115117849820223e-05,0.0003817672795127791,1.2115044462372696e-05,0.0003816944249268883,0.0,0.0,0.0,-0.0008411459819577249,0.0,-0.0008380311443486981,7.0
2023-03-27 12:49:00+05:30,215,8254.15,8258.4,8254.15,8255.9,1178,MARUTI,,8257.61299524423,-0.015809457102333724,8254.165,8254.585714285713,0.381640083113588,0.41895293039017834,0.05331127578553556,0.9064736313204431,8255.977947262641,8252.35205273736,8256.431184078301,8251.8988159217,30.53320817955064,-0.10445791603594667,-10433.572237641023,0.017487095236424353,0,-1.0,0.0001998970227459207,0.0005817406164012606,0.00019987704599821993,0.0005815714709251083,0.0,0.0,0.0,-0.0008411459819577249,0.0,-0.0008380311443486981,7.0
2023-03-27 12:50:00+05:30,216,8255.2,8256.9,8255.1,8256.15,499,MARUTI,,8257.601958548994,-0.013365478912508166,8254.45,8254.935714285713,0.3452802312531311,0.4122554122669027,0.04701149375659287,1.0421665466458006,8256.534333093292,8252.36566690671,8257.055416366615,8251.844583633387,30.11853140511805,-0.05661354756814896,-10321.30391880206,0.033813001214290005,0,-1.0,3.0281374532092897e-05,0.0006120396068387546,3.028091606052653e-05,0.0006118523869856348,0.0,0.0,0.0,-0.0008411459819577249,0.0,-0.0008380311443486981,7.0
2023-03-27 12:51:00+05:30,217,8256.2,8256.3,8252.55,8255.95,622,MARUTI,,8257.589528263446,-0.01505314207395081,8254.704999999998,8255.085714285715,0.3089242772058576,0.40286167269051504,0.04066624765611366,1.068345033661474,8256.841690067322,8252.568309932674,8257.375862584151,8252.034137415845,27.35787899095843,-0.11731579774045287,-10244.001781837735,0.04900164798820717,0,1.0,-2.4224366078517967e-05,0.0005878004144888038,-2.4224659493212452e-05,0.0005876277274924224,0.0,0.0,-0.0,-0.0008411459819577249,-0.0,-0.0008380311443486981,7.0
2023-03-27 12:52:00+05:30,218,8255.85,8256.0,8253.9,8254.2,747,MARUTI,,8257.564088362504,-0.0308079020583385,8254.84,8254.985714285713,0.1635430945157168,0.3811054382575431,0.0320598405409966,0.8758487945700458,8256.59169758914,8253.08830241086,8257.029621986425,8252.650378013575,24.873291818625944,-0.18536919958235432,-10205.953163676548,0.05322258919409515,0,1.0,-0.00021196833798653447,0.0003757074814252359,-0.00021199080644981349,0.0003756369210426089,0.0,0.0,-0.0,-0.0008411459819577249,-0.0,-0.0008380311443486981,7.0
2023-03-27 12:53:00+05:30,219,8253.9,8254.4,8250.8,8252.9,647,MARUTI,,8257.52917067999,-0.04228569362552115,8254.76,8254.785714285714,-0.09691284143631407,0.33764923091560034,0.01877924303906023,1.016748630496537,8256.793497260993,8252.726502739008,8257.301871576241,8252.21812842376,25.086654785214773,-0.1670691227344574,-10200.526698366555,0.0482963256470049,0,0.4283359628719965,-0.000157495578008926,0.00021815273114933476,-0.00015750798173984446,0.00021812893930276442,0.0,0.0,-0.0,-0.0008411459819577249,-0.0,-0.0008380311443486981,7.0
2023-03-27 12:54:00+05:30,220,8252.9,8252.9,8250.65,8252.45,657,MARUTI,,8257.491240741247,-0.04593376294548257,8254.515,8254.542857142858,-0.29679845325758514,0.27997216860094276,0.001542996404301286,1.248120809614766,8257.01124161923,8252.01875838077,8257.635302024037,8251.394697975962,25.377191712160073,-0.07239915343777048,-10226.645043880657,0.030658074836599707,0,-0.37434604558650897,-5.4526287729061984e-05,0.000163614548361668,-5.4527774341128613e-05,0.0001636011649616358,0.0,0.0,-0.0,-0.0008411459819577249,-0.0,-0.0008380311443486981,7.0
2023-03-27 12:55:00+05:30,221,8252.45,8252.55,8250.7,8250.95,557,MARUTI,,8257.442513897186,-0.05900925915680588,8254.12,8254.07142857143,-0.47852599456055245,0.211017790004452,-0.020987286881562126,1.667366519679306,8257.45473303936,8250.785266960642,8258.2884162992,8249.951583700802,25.638674946379297,0.03077128404774343,-10278.043965822168,0.0064093406564107785,0,-0.8795748054827466,-0.00018176420335780374,-1.8179394264183912e-05,-0.00018178072447261006,-1.8179559510974258e-05,0.0,0.0,-0.0,-0.0008411459819577249,-0.0,-0.0008380311443486981,7.0
2023-03-27 12:56:00+05:30,222,8252.0,8252.0,8249.7,8249.7,844,MARUTI,,8257.384980899227,-0.06967411260938583,8253.66,8253.185714285715,-0.5572974466094838,0.1411709501950841,-0.049170239951211954,2.170739761220857,8258.001479522442,8249.318520477558,8259.086849403053,8248.233150596947,26.61601806692336,0.06096322107521246,-10367.186491576133,-0.018250892892589785,0,-1.0,-0.00015149770632472137,-0.00016967434645231982,-0.0001515091832613999,-0.00016968874277237416,0.0,0.0,-0.0,-0.0008411459819577249,-0.0,-0.0008380311443486981,7.0
2023-03-27 12:57:00+05:30,223,8246.25,8249.7,8241.05,8244.05,988,MARUTI,1.0,8257.286134185659,-0.11970704260177989,8252.65,8251.457142857143,-1.2236995466252676,0.017091813931247517,-0.12460278665508638,3.716629297248372,8260.083258594497,8245.216741405502,8261.94157324312,8243.358426756879,30.383549815184946,0.19727786115222345,-10499.132476153978,-0.043437081125668305,0,-1.0,-0.0006848733893355385,-0.0008544315303431471,-0.0006851080222505915,-0.0008547967650229657,0.0,0.0,-0.0,-0.0008411459819577249,-0.0,-0.0008380311443486981,7.0
2023-03-27 12:58:00+05:30,224,8243.9,8244.05,8241.0,8242.95,780,MARUTI,,8257.180124729837,-0.12838292642314286,8251.52,8249.6,-1.3692571477030846,-0.1089399100284531,-0.5,4.750216369322372,8261.020432738645,8242.019567261355,8263.395540923306,8239.644459076695,33.784554322406905,0.31771842316593557,-10661.938610801588,-0.06836221322516808,0,-1.0,-0.00013342956435224984,-0.0009877470882685424,-0.00013343846686848616,-0.0009882352318914519,1.0,1.0,-0.00013342956435224984,-0.000974463312568008,-0.00013343846686848616,-0.0009714696112171843,8.0
2023-03-27 12:59:00+05:30,225,8242.85,8245.0,8242.6,8243.45,809,MARUTI,,8257.07884149809,-0.12266079971179344,8250.275,8248.064285714287,-1.5088129217410984,-0.23620109307184467,-0.5,5.093800698434047,8260.462601396868,8240.087398603131,8263.009501746084,8237.540498253915,35.89077289540931,0.3484651537718939,-10778.46733356383,-0.0817573019097836,0,1.0,6.0657895534887984e-05,-0.0009271491073933325,6.065605591913373e-05,-0.0009275791759723181,1.0,0.0,6.0657895534887984e-05,-0.0009138645259268996,6.065605591913373e-05,-0.0009108135552980505,8.0
2023-03-27 13:00:00+05:30,226,8243.4,8244.35,8243.4,8244.2,601,MARUTI,,8256.984065554161,-0.11478144480547847,8249.08,8246.82142857143,-1.4484365672651212,-0.34640431812479777,-0.5,4.962425482208124,8259.004850964417,8239.155149035583,8261.48606370552,8236.673936294479,37.78636961097644,0.2436456517036647,-10860.827371441588,-0.08634446221553504,0,0.9878053492068428,9.098132456686336e-05,-0.0008362521360802955,9.097718601717198e-05,-0.0008366019899551461,1.0,0.0,9.098132456686336e-05,-0.000822966345965126,9.097718601717198e-05,-0.0008198363692808786,8.0
2023-03-27 13:01:00+05:30,227,8244.2,8245.0,8244.15,8244.75,501,MARUTI,,8256.89424866004,-0.10877687713461981,8247.960000000001,8245.721428571429,-1.3577271647247091,-0.4383427588205719,-0.4382922383954122,4.48006696376188,8256.920133927524,8238.999866072478,8259.160167409405,8236.759832590596,38.67348453560693,0.144709033795291,-10915.407865828995,-0.08122379477262784,0,0.18813875298473604,6.671356832677056e-05,-0.0007695943571175423,6.67113430756402e-05,-0.000769890646879506,1.0,0.0,6.671356832677056e-05,-0.0007563076806599289,6.67113430756402e-05,-0.0007531250262052384,8.0
2023-03-27 13:02:00+05:30,228,8244.75,8247.1,8243.8,8246.25,843,MARUTI,,8256.816287959364,-0.09441891627659516,8247.164999999999,8245.050000000001,-0.9638747035656259,-0.4861183902062795,-0.3885391718540197,3.920108416840152,8255.005216833679,8239.32478316632,8256.9652710421,8237.364728957898,37.17662813592489,0.03582690303891578,-10927.245761131977,-0.06342873012909889,0,-0.22418268891639392,0.00018193395797316825,-0.0005878004144918014,0.0001819174099976984,-0.0005879732368818076,1.0,0.0,0.00018193395797316825,-0.0005745113207366037,0.0001819174099976984,-0.00057120761620754,8.0
2023-03-27 13:03:00+05:30,229,8246.05,8246.25,8245.0,8245.05,711,MARUTI,,8256.730311175208,-0.10412825132255499,8246.380000000001,8244.385714285714,-0.9518422391185943,-0.5284569219620342,-0.3452996921335366,3.394865403942247,8253.169730807886,8239.590269192116,8254.867163509856,8237.892836490146,35.829457376281,-0.05178883959593161,-10972.377549427729,-0.04599424580036875,0,-0.4673167841898552,-0.00014552069122342193,-0.0007332355685926162,-0.00014553128038651635,-0.0007335045172683239,1.0,0.0,-0.00014552069122342193,-0.0007199484086755081,-0.00014553128038651635,-0.0007167388965940563,8.0
2023-03-27 13:04:00+05:30,230,8245.05,8251.0,8245.05,8247.7,842,MARUTI,,8256.66447980733,-0.07973055361709669,8245.905,8244.907142857144,-0.5760103221053026,-0.5327799583420787,-0.31316513008806823,2.71553657472232,8251.336073149445,8240.473926850556,8252.693841436807,8239.116158563194,33.47316233758398,-0.1344673814751547,-10975.264371414445,-0.02915720357679199,0,-0.6410263315274469,0.0003214049641908634,-0.0004120662699533817,0.0003213533246798606,-0.00041215119258846333,1.0,0.0,0.0003214049641908634,-0.0003987748394771451,0.0003213533246798606,-0.00039538557191419574,8.0
2023-03-27 13:05:00+05:30,231,8247.7,8255.65,8247.65,8252.85,840,MARUTI,0.0,8256.636736304805,-0.03360134421481753,8246.095000000001,8246.32142857143,0.23041740112361708,-0.4633983801594639,-0.2965342617131521,3.140899552638978,8252.37679910528,8239.813200894723,8253.947248881599,8238.242751118403,33.22870617113801,-0.10619365345217746,-10938.013212369604,-0.011435757884183079,0,-0.8197069709434912,0.0006244165039950289,0.0002120929330620136,0.0006242216371243055,0.00021207044453584213,1.0,0.0,0.0006244165039950289,0.00022539266292675997,0.0006242216371243055,0.00022883606521010972,8.0
