,ticker,trading_days,days_in_trade,num_trades,num_winning_trades,num_losing_trades,win_pct,return,return per day in trade,annualized return,return_fixed_bet,average_return,std_dev_return
0,MARUTI,19,19,149,56,40,0.37583892617449666,0.004404828450246034,0.00023183307632873866,0.05795826908218466,0.00459938061971199,3.086832630679188e-05,0.001659901289094698
0,NTPC,19,19,65,21,14,0.3230769230769231,0.10194536919584718,0.005365545747149852,1.3413864367874628,0.09778162536156865,0.0015043326978702869,0.004449964081630801
0,NESTLEIND,19,19,161,65,36,0.40372670807453415,0.01537489434779693,0.0008092049656735226,0.20230124141838066,0.015586294968870651,9.680928552093573e-05,0.0020215067808703
0,ONGC,19,19,73,37,11,0.5068493150684932,0.2763015540403124,0.014542187054753285,3.635546763688321,0.24527835128809528,0.003359977414905415,0.005016525386513958
0,POWERGRID,19,19,84,37,15,0.44047619047619047,0.15630084359120233,0.00822636018901065,2.056590047252662,0.14618845897207888,0.0017403387972866533,0.004489704983909213
0,RELIANCE,19,18,153,67,30,0.43790849673202614,0.06078323762424298,0.0033768465346801658,0.8442116336700415,0.05921893875825068,0.000387051887308828,0.0016224002523059946
0,SBILIFE,19,19,135,39,38,0.28888888888888886,0.017833856956102956,0.0009386240503212082,0.23465601258030205,0.018054925844283698,0.0001337401914391385,0.0023717924518485024
0,SBIN,19,19,136,67,28,0.49264705882352944,0.1614270460808478,0.00849616032004462,2.124040080011155,0.15012355575345016,0.0011038496746577217,0.002409641879528868
0,SUNPHARMA,19,19,135,40,41,0.2962962962962963,-0.03735987853587153,-0.001966309396624817,-0.49157734915620427,-0.03767149690622795,-0.00027904812523131816,0.0024367874333164263
0,TCS,19,19,138,50,30,0.36231884057971014,0.014450601957535891,0.0007605579977650469,0.19013949944126174,0.01461162324737586,0.00010588132787953522,0.0019603167276058737
0,TATACONSUM,19,19,145,56,35,0.38620689655172413,0.03591613816984518,0.001890323061570799,0.4725807653926997,0.035685959135378864,0.00024611006300261285,0.0023424417939456894
0,TATAMOTORS,19,19,135,55,24,0.4074074074074074,0.1389609638075826,0.00731373493724119,1.8284337343102974,0.13070168852372754,0.0009681606557313151,0.0027918173492276106
0,TATASTEEL,19,18,55,21,5,0.38181818181818183,0.2162487457715272,0.012013819209529288,3.003454802382322,0.19708882540562955,0.003583433189193265,0.006007261595484414
0,TECHM,19,19,149,61,29,0.40939597315436244,0.07365481506913252,0.0038765692141648693,0.9691423035412173,0.07143864229035901,0.0004794539751030806,0.002183441162445312
0,TITAN,19,19,137,46,30,0.3357664233576642,0.009354184466565885,0.0004923254982403097,0.12308137456007744,0.009632276002264684,7.030858395813638e-05,0.0021709257137067796
0,UPL,19,19,135,50,28,0.37037037037037035,0.06172832854620003,0.0032488593971684225,0.8122148492921056,0.06032001123018693,0.0004468148980013847,0.0024681161235933094
0,ULTRACEMCO,19,19,136,52,30,0.38235294117647056,0.0030580797931638593,0.00016095156806125575,0.040237892015313935,0.0033719453457368154,2.4793715777476584e-05,0.0021697071258500907
0,WIPRO,19,19,93,40,17,0.43010752688172044,0.12345139822260531,0.006497442011716069,1.6243605029290173,0.116715254385237,0.001255002735325129,0.002271093194672503
